"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"10","0","0","0",1.56489577777248
"11","0","0","0",1.17942758319255
"12","0","0","0",1.0228513706433
"10","1","0","0",0.426212918670447
"11","1","0","0",0.321227317328742
"12","1","0","0",0.278582429731197
"10","0","1","0",1.0676564165305
"11","0","1","0",0.804669195811242
"12","0","1","0",0.697844447237758
"10","1","1","0",0.290785472035988
"11","1","1","0",0.219158624735438
"12","1","1","0",0.190063979250133
"10","0","0","1",1.3899119627789
"11","0","0","1",1.04754612440975
"12","0","0","1",0.908477980703338
"10","1","0","1",0.378554561118571
"11","1","0","1",0.285308259801252
"12","1","0","1",0.247431846390794
"10","0","1","1",0.948273007411199
"11","0","1","1",0.714692541972166
"12","0","1","1",0.619812743539531
"10","1","1","1",0.258270366580215
"11","1","1","1",0.194652703772739
"12","1","1","1",0.16881136891375
"1","0","0","0",0
"2","0","0","0",0
"3","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"9","0","0","0",0
"1","1","0","0",0
"2","1","0","0",0
"3","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"9","1","0","0",0
"1","0","1","0",0
"2","0","1","0",0
"3","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"9","0","1","0",0
"1","1","1","0",0
"2","1","1","0",0
"3","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"9","1","1","0",0
"1","0","0","1",0
"2","0","0","1",0
"3","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"9","0","0","1",0
"1","1","0","1",0
"2","1","0","1",0
"3","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"9","1","0","1",0
"1","0","1","1",0
"2","0","1","1",0
"3","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"9","0","1","1",0
"1","1","1","1",0
"2","1","1","1",0
"3","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"9","1","1","1",0
